ts_code,datetime,open,high,low,close,pre_close,change,pct_chg,volume,amount
920971.BJ,2017-06-19,1.46,1.46,1.46,1.46,,,,10.0,3.8
920971.BJ,2017-09-11,1.15,1.53,1.15,1.19,1.46,-0.27,-18.49,1000.0,311.0
920971.BJ,2017-10-18,1.23,1.23,1.23,1.23,1.19,0.040000000000000036,3.36,320.0,102.4
920971.BJ,2017-10-19,1.23,1.23,1.23,1.23,1.23,0.0,0.0,940.0,301.74
920971.BJ,2017-10-20,1.26,1.26,1.26,1.26,1.23,0.030000000000000027,2.44,730.0,239.44
920971.BJ,2018-01-10,0.64,0.64,0.64,0.64,1.26,-0.62,-49.21,500.0,83.0
920971.BJ,2018-02-23,1.07,1.07,1.07,1.07,0.64,0.43000000000000005,67.19,10.0,2.8
920971.BJ,2018-03-06,1.46,1.46,1.46,1.46,1.07,0.3899999999999999,36.45,10.0,3.8
920971.BJ,2018-04-11,0.91,0.91,0.91,0.91,1.46,-0.5499999999999999,-37.67,1150.0,272.55
920971.BJ,2018-04-12,1.07,1.07,1.07,1.07,0.91,0.16000000000000003,17.58,10.0,2.8
920971.BJ,2018-04-17,1.23,1.23,1.23,1.23,1.07,0.15999999999999992,14.95,10.0,3.2
920971.BJ,2018-04-24,1.38,1.38,1.38,1.38,1.23,0.1499999999999999,12.2,10.0,3.6
920971.BJ,2018-04-25,1.46,1.46,1.46,1.46,1.38,0.08000000000000007,5.8,10.0,3.8
920971.BJ,2018-04-27,1.59,1.59,1.59,1.59,1.46,0.13000000000000012,8.9,10.0,4.15
920971.BJ,2018-06-15,1.15,1.15,1.15,1.15,1.59,-0.44000000000000017,-27.67,20.0,6.0
920971.BJ,2018-06-20,1.51,1.51,1.51,1.51,1.15,0.3600000000000001,31.3,10.0,3.95
920971.BJ,2018-06-21,1.76,1.76,1.76,1.76,1.51,0.25,16.56,20.0,9.2
920971.BJ,2019-04-15,1.78,1.78,1.78,1.78,1.76,0.020000000000000018,1.14,300.0,138.0
920971.BJ,2019-04-16,1.94,1.94,1.94,1.94,1.78,0.15999999999999992,8.99,180.0,90.0
920971.BJ,2019-06-06,1.94,1.94,1.94,1.94,1.94,0.0,0.0,370.0,185.0
920971.BJ,2019-06-10,1.94,1.94,1.94,1.94,1.94,0.0,0.0,380.0,190.0
920971.BJ,2019-09-16,1.94,1.94,1.94,1.94,1.94,0.0,0.0,1000.0,500.0
920971.BJ,2019-12-10,1.94,1.94,1.94,1.94,1.94,0.0,0.0,10.0,5.0
920971.BJ,2019-12-19,1.0,1.0,1.0,1.0,1.94,-0.94,-48.45,20.0,5.16
920971.BJ,2019-12-20,0.78,0.78,0.78,0.78,1.0,-0.21999999999999997,-22.0,20.0,4.04
920971.BJ,2020-01-07,0.89,0.89,0.89,0.89,0.78,0.10999999999999999,14.1,250.0,57.5
920971.BJ,2020-01-08,0.89,0.89,0.89,0.89,0.89,0.0,0.0,20.0,4.58
920971.BJ,2020-01-13,0.89,0.89,0.89,0.89,0.89,0.0,0.0,30.0,6.87
920971.BJ,2020-01-14,0.89,0.89,0.89,0.89,0.89,0.0,0.0,100.0,23.0
920971.BJ,2020-01-15,0.89,0.89,0.89,0.89,0.89,0.0,0.0,100.0,23.0
920971.BJ,2020-02-03,0.93,0.93,0.93,0.93,0.89,0.040000000000000036,4.49,20.0,4.8
920971.BJ,2020-02-04,0.93,0.93,0.93,0.93,0.93,0.0,0.0,10.0,2.4
