ts_code,datetime,open,high,low,close,pre_close,change,pct_chg,volume,amount
920765.BJ,2016-03-25,4.47,4.47,4.47,4.47,,,,10.0,7.97
920765.BJ,2016-03-28,4.46,4.46,4.46,4.46,4.47,-0.009999999999999787,-0.22,30.0,23.85
920765.BJ,2016-04-05,4.45,4.45,4.45,4.45,4.46,-0.009999999999999787,-0.22,10.0,7.92
920765.BJ,2016-04-11,4.44,4.44,4.44,4.44,4.45,-0.009999999999999787,-0.22,20.0,15.8
920765.BJ,2016-05-09,4.4,4.4,4.4,4.4,4.44,-0.040000000000000036,-0.9,20.0,15.66
920765.BJ,2016-08-09,4.33,4.33,4.29,4.29,4.4,-0.11000000000000032,-2.5,60.0,46.14
920765.BJ,2016-08-10,4.32,4.32,4.32,4.32,4.29,0.03000000000000025,0.7,10.0,7.69
920765.BJ,2016-11-07,3.94,3.94,3.93,3.94,4.32,-0.38000000000000034,-8.8,100.0,70.07
920765.BJ,2016-11-08,3.94,4.05,3.94,3.95,3.94,0.010000000000000231,0.25,190.0,133.9
920765.BJ,2016-11-09,3.94,3.94,3.81,3.87,3.95,-0.08000000000000007,-2.03,860.0,589.54
920765.BJ,2016-11-10,3.85,3.86,3.82,3.86,3.87,-0.010000000000000231,-0.26,180.0,123.32
920765.BJ,2016-11-11,3.81,3.93,3.81,3.93,3.86,0.07000000000000028,1.81,790.0,544.26
920765.BJ,2016-11-14,3.87,3.87,3.82,3.82,3.93,-0.11000000000000032,-2.8,140.0,95.83
920765.BJ,2016-11-15,3.87,3.87,3.82,3.82,3.82,0.0,0.0,100.0,68.55
920765.BJ,2016-11-16,3.82,3.84,3.82,3.82,3.82,0.0,0.0,200.0,136.29
920765.BJ,2016-11-17,3.86,3.86,3.82,3.86,3.82,0.040000000000000036,1.05,230.0,156.8
920765.BJ,2016-11-18,3.85,3.85,3.85,3.85,3.86,-0.009999999999999787,-0.26,40.0,27.44
920765.BJ,2016-11-22,3.87,3.92,3.87,3.87,3.85,0.020000000000000018,0.52,230.0,159.17
920765.BJ,2016-11-23,3.92,3.92,3.92,3.92,3.87,0.04999999999999982,1.29,110.0,76.84
920765.BJ,2016-12-14,3.93,3.93,3.93,3.93,3.92,0.010000000000000231,0.26,400.0,280.0
920765.BJ,2016-12-15,3.93,3.93,3.93,3.93,3.93,0.0,0.0,840.0,588.0
920765.BJ,2016-12-16,3.93,4.01,3.93,3.93,3.93,0.0,0.0,1520.0,1069.63
920765.BJ,2016-12-19,3.93,3.93,3.93,3.93,3.93,0.0,0.0,700.0,490.0
920765.BJ,2016-12-20,3.99,4.01,3.99,4.01,3.93,0.07999999999999963,2.04,350.0,249.68
920765.BJ,2016-12-28,3.93,3.93,3.93,3.93,4.01,-0.07999999999999963,-2.0,200.0,140.0
920765.BJ,2016-12-29,4.01,4.01,4.01,4.01,3.93,0.07999999999999963,2.04,10.0,7.14
920765.BJ,2016-12-30,3.92,3.92,3.92,3.92,4.01,-0.08999999999999986,-2.24,10.0,6.99
920765.BJ,2017-01-03,3.99,4.0,3.99,4.0,3.92,0.08000000000000007,2.04,60.0,42.62
