ts_code,datetime,open,high,low,close,pre_close,change,pct_chg,volume,amount
920475.BJ,2016-05-23,2.91,2.91,2.91,2.91,,,,10.0,20.0
920475.BJ,2017-02-08,1.16,1.16,1.16,1.16,2.91,-1.7500000000000002,-60.14,2500.0,2000.0
920475.BJ,2017-02-09,1.19,1.19,1.16,1.16,1.16,0.0,0.0,210.0,168.18
920475.BJ,2017-02-10,1.22,1.22,1.22,1.22,1.16,0.06000000000000005,5.17,40.0,33.52
920475.BJ,2017-02-13,1.22,1.22,1.22,1.22,1.22,0.0,0.0,40.0,33.52
920475.BJ,2017-02-14,1.22,1.22,1.22,1.22,1.22,0.0,0.0,70.0,58.66
920475.BJ,2017-02-15,1.22,1.22,1.22,1.22,1.22,0.0,0.0,60.0,50.28
920475.BJ,2017-02-16,1.22,1.22,1.22,1.22,1.22,0.0,0.0,50.0,41.9
920475.BJ,2017-02-17,1.22,1.22,1.22,1.22,1.22,0.0,0.0,20.0,16.76
920475.BJ,2017-02-20,1.22,1.22,1.22,1.22,1.22,0.0,0.0,60.0,50.28
920475.BJ,2017-02-21,1.22,1.22,1.22,1.22,1.22,0.0,0.0,20.0,16.76
920475.BJ,2017-02-22,1.22,1.22,1.22,1.22,1.22,0.0,0.0,40.0,33.52
920475.BJ,2017-02-23,1.22,1.23,1.22,1.22,1.22,0.0,0.0,30.0,25.23
920475.BJ,2017-02-24,1.22,1.23,1.22,1.23,1.22,0.010000000000000009,0.82,30.0,25.31
920475.BJ,2017-02-27,1.23,1.23,1.23,1.23,1.23,0.0,0.0,10.0,8.46
920475.BJ,2017-02-28,1.22,1.25,1.22,1.22,1.23,-0.010000000000000009,-0.81,90.0,75.86
920475.BJ,2017-03-01,1.23,1.23,1.23,1.23,1.22,0.010000000000000009,0.82,50.0,42.45
920475.BJ,2017-03-03,1.24,1.24,1.24,1.24,1.23,0.010000000000000009,0.81,10.0,8.52
920475.BJ,2017-03-06,1.23,1.23,1.23,1.23,1.24,-0.010000000000000009,-0.81,20.0,16.98
