ts_code,datetime,open,high,low,close,pre_close,change,pct_chg,volume,amount
920856.BJ,2015-11-12,0.74,0.74,0.74,0.74,,,,11000.0,1100.0
920856.BJ,2015-11-23,4.44,4.44,4.44,4.44,0.74,3.7,500.0,5000.0,3000.0
920856.BJ,2015-11-24,4.44,4.44,4.44,4.44,4.44,0.0,0.0,3000.0,1800.0
920856.BJ,2015-11-25,0.74,0.74,0.74,0.74,4.44,-3.7,-83.33,1000.0,100.0
920856.BJ,2016-01-05,6.24,7.18,6.24,6.33,0.74,5.59,755.41,180.0,155.91
920856.BJ,2016-01-06,6.69,6.69,6.34,6.34,6.33,0.009999999999999787,0.16,100.0,87.65
920856.BJ,2016-01-07,6.23,6.23,6.2,6.2,6.34,-0.13999999999999968,-2.21,40.0,33.56
920856.BJ,2016-01-08,6.05,6.05,6.05,6.05,6.2,-0.15000000000000036,-2.42,10.0,8.17
920856.BJ,2016-01-20,6.1,6.1,5.9,5.9,6.05,-0.14999999999999947,-2.48,20.0,16.21
920856.BJ,2016-01-21,6.05,6.05,6.05,6.05,5.9,0.14999999999999947,2.54,10.0,8.17
920856.BJ,2016-01-27,5.9,5.9,5.9,5.9,6.05,-0.14999999999999947,-2.48,10.0,7.97
920856.BJ,2016-02-01,5.89,5.89,5.64,5.64,5.9,-0.2600000000000007,-4.41,30.0,23.35
920856.BJ,2016-02-02,5.65,5.65,5.65,5.65,5.64,0.010000000000000675,0.18,10.0,7.63
920856.BJ,2016-02-22,5.52,5.52,5.52,5.52,5.65,-0.13000000000000078,-2.3,30.0,22.35
920856.BJ,2016-03-02,5.66,5.66,5.66,5.66,5.52,0.14000000000000057,2.54,10.0,7.64
920856.BJ,2016-03-04,5.7,5.7,5.7,5.7,5.66,0.040000000000000036,0.71,10.0,7.7
920856.BJ,2016-03-23,5.72,5.72,5.72,5.72,5.7,0.019999999999999574,0.35,10.0,7.72
920856.BJ,2016-03-30,5.81,5.81,5.81,5.81,5.72,0.08999999999999986,1.57,30.0,23.53
920856.BJ,2016-04-01,5.85,5.85,5.85,5.85,5.81,0.040000000000000036,0.69,20.0,15.8
920856.BJ,2016-04-18,5.7,5.7,5.7,5.7,5.85,-0.14999999999999947,-2.56,10.0,7.7
920856.BJ,2016-04-22,5.85,5.85,5.85,5.85,5.7,0.14999999999999947,2.63,10.0,7.9
920856.BJ,2016-05-18,5.63,5.63,5.63,5.63,5.85,-0.21999999999999975,-3.76,10.0,7.6
920856.BJ,2016-06-03,5.56,5.56,5.49,5.49,5.63,-0.13999999999999968,-2.49,30.0,22.09
920856.BJ,2016-06-22,5.63,5.74,5.63,5.74,5.49,0.25,4.55,40.0,30.15
920856.BJ,2016-06-24,5.85,5.85,5.85,5.85,5.74,0.10999999999999943,1.92,30.0,23.4
920856.BJ,2016-06-27,6.0,6.01,6.0,6.01,5.85,0.16000000000000014,2.74,30.0,24.01
920856.BJ,2016-06-30,6.15,6.18,6.15,6.18,6.01,0.16999999999999993,2.83,30.0,24.64
920856.BJ,2016-07-11,6.18,6.18,6.18,6.18,6.18,0.0,0.0,10.0,8.24
