date,ic,rolling_mean_20,rolling_std_20
2015-06-10,-0.7999999999999999,0.09,0.6406411262411887
2015-06-11,0.19999999999999998,0.07999999999999999,0.6370986868940361
2015-06-12,0.7999999999999999,0.09,0.6471801180994035
2015-06-15,-0.7999999999999999,0.009999999999999992,0.6536536987539631
2015-06-16,0.19999999999999998,-6.938893903907228e-18,0.64888568452305
2015-06-17,-0.7999999999999999,-0.030000000000000006,0.672074557267507
2015-06-18,-1.0,-0.12,0.6755894112784618
2015-06-19,0.19999999999999998,-0.15999999999999998,0.6277780365367162
2015-06-23,0.19999999999999998,-0.13,0.6300375928633564
2015-06-24,-0.7999999999999999,-0.12,0.6169534657876299
2015-06-25,0.39999999999999997,-0.1,0.6274425954032095
2015-06-26,1.0,-0.09,0.6439189226504904
2015-06-29,-1.0,-0.13999999999999999,0.6746539073753608
2015-06-30,0.7999999999999999,-0.08,0.7030759485814345
2015-07-01,-0.19999999999999998,-0.039999999999999994,0.6699567935793753
2015-07-02,-0.19999999999999998,-0.019999999999999993,0.6582272843742779
2015-07-03,-1.0,-0.09,0.6851046789014298
2015-07-06,-0.6000000000000001,-0.11000000000000001,0.6942621983083911
2015-07-07,0.0,-0.15,0.6613383559514987
2015-07-08,0.0,-0.16999999999999998,0.6497772897814982
2015-07-09,-0.7999999999999999,-0.16999999999999998,0.6497772897814982
2015-07-10,-0.19999999999999998,-0.19,0.6439189226504902
2015-07-13,0.0,-0.22999999999999998,0.6027131638638205
2015-07-14,1.0,-0.13999999999999999,0.6459590992429293
2015-07-15,-0.39999999999999997,-0.16999999999999998,0.6432646995477136
2015-07-16,-0.7999999999999999,-0.16999999999999998,0.6432646995477136
2015-07-17,0.6000000000000001,-0.08999999999999998,0.6340346993658941
2015-07-20,-0.7999999999999999,-0.13999999999999996,0.6492100462951309
2015-07-21,-1.0,-0.19999999999999998,0.6712125712391517
2015-07-22,1.0,-0.10999999999999996,0.7062875514003893
2015-07-23,-0.39999999999999997,-0.14999999999999997,0.6984946219135155
2015-07-24,0.19999999999999998,-0.18999999999999997,0.6504249622969179
2015-07-27,-1.0,-0.19,0.6504249622969179
2015-07-28,0.39999999999999997,-0.20999999999999996,0.6239939270959545
2015-07-29,0.39999999999999997,-0.17999999999999997,0.6387487769068523
2015-07-30,0.5,-0.14499999999999996,0.6565259444907516
2015-07-31,1.0,-0.04499999999999997,0.6715849282030333
2015-08-03,-0.5,-0.039999999999999966,0.6675958437005997
2015-08-04,0.5,-0.014999999999999963,0.678446367581263
2015-08-05,0.5,0.010000000000000037,0.6881707254514833
2015-08-06,-0.5,0.025000000000000033,0.6726812023536853
2015-08-07,-0.5,0.010000000000000031,0.6812527160737742
2015-08-10,-1.0,-0.039999999999999966,0.7177450067655238
2015-08-11,1.0,-0.039999999999999966,0.7177450067655238
2015-08-12,-0.5,-0.04499999999999997,0.7207269721753532
2015-08-13,0.5,0.020000000000000025,0.7075532340024799
2015-08-14,0.5,0.015000000000000019,0.7035810655421829
2015-08-17,1.0,0.10500000000000002,0.7089465869569402
2015-08-18,-0.5,0.13000000000000003,0.6759788224649145
2015-08-19,-0.5,0.055000000000000014,0.657327123560576
2015-08-20,-0.5,0.05000000000000001,0.6613383559514988
2015-08-21,-0.5,0.015000000000000013,0.6714281714924419
2015-08-24,0.5,0.09000000000000001,0.6348642623261661
2015-08-25,-1.0,0.020000000000000018,0.6748099147557268
2015-08-26,-1.0,-0.04999999999999998,0.7052435189724408
2015-08-27,-1.0,-0.12499999999999997,0.7232055833505944
2015-08-28,-1.0,-0.225,0.6972691091152078
2015-08-31,-1.0,-0.25,0.7163503994113788
2015-09-01,0.5,-0.25,0.7163503994113788
2015-09-02,-0.5,-0.3,0.6958523739384593
2015-09-07,-0.5,-0.3,0.6958523739384593
2015-09-08,0.5,-0.25,0.7163503994113788
2015-09-09,1.0,-0.14999999999999997,0.7451598203705945
2015-09-10,0.5,-0.175,0.7122056178557307
2015-09-11,1.0,-0.09999999999999998,0.7539370349250518
2015-09-14,1.0,-0.07499999999999998,0.7826237921249263
2015-09-15,-0.5,-0.12499999999999997,0.7758696309371351
2015-09-16,-0.5,-0.19999999999999998,0.7326950970650464
2015-09-17,0.5,-0.14999999999999997,0.7451598203705945
2015-09-18,-0.5,-0.14999999999999997,0.7451598203705945
2015-09-21,-0.5,-0.14999999999999997,0.7451598203705945
2015-09-22,-0.5,-0.14999999999999997,0.7451598203705945
2015-09-23,0.5,-0.14999999999999997,0.7451598203705945
2015-09-24,0.5,-0.07499999999999998,0.7304468711541909
2015-09-25,0.5,2.2204460492503132e-17,0.7071067811865475
2015-09-28,-1.0,2.2204460492503132e-17,0.7071067811865475
2015-09-29,-1.0,2.2204460492503132e-17,0.7071067811865475
2015-09-30,0.5,0.07500000000000002,0.674244216258393
2015-10-08,0.5,0.07500000000000002,0.674244216258393
2015-10-09,-0.5,0.07500000000000002,0.674244216258393
2015-10-12,-0.5,0.07500000000000002,0.674244216258393
2015-10-13,-0.5,0.025000000000000022,0.6781359900879996
2015-10-14,0.5,2.2204460492503132e-17,0.6488856845230502
2015-10-15,0.5,2.2204460492503132e-17,0.6488856845230502
2015-10-16,1.0,2.2204460492503132e-17,0.6488856845230502
2015-10-19,-0.5,-0.07499999999999998,0.6129093691051248
2015-10-20,0.5,-0.024999999999999977,0.617188020486123
2015-10-21,-1.0,-0.049999999999999975,0.6468547384317278
2015-10-22,-0.5,-0.09999999999999998,0.6407232755171874
2015-10-23,-1.0,-0.12499999999999997,0.666392487478979
2015-10-26,-0.5,-0.12499999999999997,0.666392487478979
2015-10-27,-0.5,-0.12499999999999997,0.666392487478979
2015-10-28,0.5,-0.12499999999999997,0.666392487478979
2015-10-29,-0.5,-0.175,0.6544382886752659
2015-10-30,0.5,-0.175,0.6544382886752659
2015-11-02,-0.39999999999999997,-0.14499999999999996,0.6278409117971813
2015-11-03,0.19999999999999998,-0.08499999999999998,0.5984849292390878
2015-11-04,-0.6000000000000001,-0.13999999999999996,0.5924081096854201
2015-11-05,0.7999999999999999,-0.125,0.612909369105125
2015-11-06,0.0,-0.09999999999999998,0.6069769786668842
2015-11-09,-0.39999999999999997,-0.09499999999999999,0.6039126810357517
2015-11-10,-0.7999999999999999,-0.10999999999999996,0.6180614856144978
2015-11-11,0.19999999999999998,-0.12499999999999997,0.6060006948059246
2015-11-12,-0.7999999999999999,-0.18999999999999997,0.6051533081094324
2015-11-13,0.39999999999999997,-0.21999999999999997,0.5559250233430292
2015-11-16,0.39999999999999997,-0.175,0.568354040884266
2015-11-17,-0.7999999999999999,-0.24,0.5613892542049965
2015-11-18,-0.6000000000000001,-0.21999999999999997,0.5395904879970015
2015-11-19,0.7999999999999999,-0.15499999999999997,0.5808115918808422
2015-11-20,0.39999999999999997,-0.08499999999999999,0.5575085555161322
2015-11-23,-0.19999999999999998,-0.06999999999999998,0.5497367791186883
2015-11-24,0.39999999999999997,-0.024999999999999984,0.549521322798785
2015-11-25,-0.39999999999999997,-0.06999999999999998,0.5410516076172986
2015-11-26,-0.39999999999999997,-0.06499999999999997,0.5373179006098621
2015-11-27,0.39999999999999997,-0.06999999999999998,0.5322247249938102
2015-11-30,-0.39999999999999997,-0.06999999999999998,0.5322247249938102
2015-12-01,0.7999999999999999,-0.03999999999999999,0.5641948151779528
2015-12-02,-0.6000000000000001,-0.03999999999999999,0.5641948151779528
2015-12-03,-0.7999999999999999,-0.11999999999999997,0.5521250811755956
2015-12-04,0.19999999999999998,-0.10999999999999999,0.5562089724668523
2015-12-07,0.0,-0.08999999999999998,0.5524109835410971
2015-12-08,0.39999999999999997,-0.02999999999999998,0.5361657245763911
2015-12-09,0.39999999999999997,-0.019999999999999983,0.5425087920703998
2015-12-10,-0.19999999999999998,0.010000000000000016,0.5128865679455327
2015-12-11,0.39999999999999997,0.010000000000000016,0.5128865679455327
2015-12-14,-0.39999999999999997,-0.02999999999999998,0.5120649629839846
2015-12-15,0.0,0.010000000000000018,0.47892423310230575
2015-12-16,-0.7999999999999999,2.7755575615628914e-17,0.4941766144970739
2015-12-17,-0.6000000000000001,-0.06999999999999998,0.47361987867242683
2015-12-18,0.19999999999999998,-0.07999999999999997,0.46521076151737834
2015-12-21,0.0,-0.06999999999999998,0.46464474261752425
2015-12-22,-0.7999999999999999,-0.12999999999999995,0.4780442613288792
2015-12-23,0.39999999999999997,-0.08999999999999997,0.4876366205323495
2015-12-24,-1.0,-0.11999999999999997,0.5247555822024494
2015-12-25,0.39999999999999997,-0.11999999999999997,0.5247555822024494
2015-12-28,0.7999999999999999,-0.05999999999999998,0.5585696017507578
2015-12-29,0.39999999999999997,-0.07999999999999999,0.5327189443639213
2015-12-30,-0.19999999999999998,-0.05999999999999996,0.519513942875555
2015-12-31,-0.39999999999999997,-0.039999999999999966,0.49672612384015324
2016-01-04,0.19999999999999998,-0.039999999999999966,0.49672612384015324
2016-01-05,0.39999999999999997,-0.01999999999999997,0.5063803438440113
2016-01-06,0.39999999999999997,-0.01999999999999997,0.5063803438440113
2016-01-07,0.19999999999999998,-0.02999999999999997,0.4995787699336524
2016-01-08,-0.7999999999999999,-0.05999999999999996,0.527556432501476
2016-01-11,-0.6000000000000001,-0.10999999999999996,0.5290507885280065
2016-01-12,0.7999999999999999,-0.049999999999999975,0.5614829987584103
2016-01-13,0.6000000000000001,-0.019999999999999973,0.5800181485363878
2016-01-14,0.19999999999999998,0.030000000000000027,0.5516482479566888
2016-01-15,1.0,0.11000000000000003,0.5711484275700929
2016-01-18,0.6000000000000001,0.13000000000000003,0.5813776741499455
2016-01-19,-0.19999999999999998,0.12000000000000002,0.5854373084329896
2016-01-20,0.19999999999999998,0.17000000000000004,0.543962072981293
2016-01-21,0.39999999999999997,0.17000000000000004,0.543962072981293
2016-01-22,0.0,0.22000000000000003,0.47195004195917106
2016-01-25,0.39999999999999997,0.22000000000000006,0.47195004195917106
2016-01-26,0.316227766016838,0.19581138830084194,0.4526621840339858
2016-01-27,-0.39999999999999997,0.15581138830084193,0.46873043681367815
2016-01-28,-0.39999999999999997,0.14581138830084192,0.47874731170528045
2016-01-29,0.6000000000000001,0.19581138830084194,0.47089824603365843
2016-02-01,0.19999999999999998,0.19581138830084194,0.47089824603365843
2016-02-02,0.7999999999999999,0.21581138830084196,0.48820341390348154
2016-02-03,-0.39999999999999997,0.17581138830084195,0.5048088285821213
2016-02-04,-0.7999999999999999,0.12581138830084196,0.5498052234763785
2016-02-05,-0.7999999999999999,0.12581138830084193,0.5498052234763785
2016-02-15,-0.19999999999999998,0.14581138830084195,0.528890635438468
2016-02-16,-1.0,0.055811388300841945,0.5637142696679743
2016-02-17,0.19999999999999998,0.03581138830084194,0.5503276961267488
2016-02-18,0.19999999999999998,0.03581138830084194,0.5503276961267488
2016-02-19,-1.0,-0.06418861169915806,0.5476070643965287
2016-02-22,0.7999999999999999,-0.054188611699158076,0.5620110453701235
2016-02-23,0.39999999999999997,-0.02418861169915807,0.5697782681046035
2016-02-24,0.7999999999999999,0.00581138830084193,0.5973328682930279
2016-02-25,0.39999999999999997,0.005811388300841927,0.5973328682930279
2016-02-26,0.0,0.005811388300841927,0.5973328682930279
2016-02-29,-0.39999999999999997,-0.034188611699158065,0.5963318917216311
2016-03-01,-1.0,-0.09999999999999996,0.6274425954032097
2016-03-02,0.7999999999999999,-0.03999999999999997,0.6540561701293022
2016-03-03,0.19999999999999998,-0.009999999999999974,0.6504249622969182
2016-03-04,-0.39999999999999997,-0.05999999999999998,0.6394076205857715
2016-03-07,-0.7999999999999999,-0.10999999999999996,0.6568665649966714
2016-03-08,0.6000000000000001,-0.11999999999999997,0.6436736669102475
2016-03-09,-0.39999999999999997,-0.11999999999999997,0.6436736669102475
2016-03-10,-0.10540925533894598,-0.08527046276694727,0.6234745626306162
2016-03-11,-1.0,-0.09527046276694728,0.6369987973877165
2016-03-14,0.39999999999999997,-0.06527046276694728,0.6458738040708834
2016-03-15,-0.7999999999999999,-0.05527046276694728,0.6320399150462465
2016-03-16,-0.6000000000000001,-0.09527046276694728,0.6402952398614147
2016-03-17,-0.39999999999999997,-0.12527046276694728,0.6397885067605178
2016-03-18,-0.39999999999999997,-0.09527046276694728,0.6099862763596254
2016-03-21,0.7999999999999999,-0.09527046276694727,0.6099862763596254
2016-03-22,-0.39999999999999997,-0.13527046276694726,0.6019769688358618
2016-03-23,0.7999999999999999,-0.13527046276694726,0.6019769688358618
2016-03-24,1.0,-0.10527046276694726,0.6435703742031541
2016-03-25,0.7999999999999999,-0.06527046276694728,0.6745722404806613
2016-03-28,1.0,0.004729537233052717,0.7097317410440273
2016-03-29,-0.6000000000000001,0.024729537233052712,0.6851384843064056
2016-03-30,0.7999999999999999,0.024729537233052712,0.6851384843064056
2016-03-31,-0.7999999999999999,-0.025270462766947284,0.7077889659221581
2016-04-01,0.0,-0.005270462766947287,0.7022728348034858
2016-04-05,0.7999999999999999,0.07472953723305271,0.6980959456154475
2016-04-06,-1.0,-0.005270462766947292,0.7258590393659363
2016-04-07,-0.7999999999999999,-0.025270462766947287,0.7426247612829991
2016-04-08,-0.7999999999999999,-0.059999999999999984,0.7625442178723318
2016-04-11,0.0,-0.009999999999999992,0.729744007025391
2016-04-12,-0.7999999999999999,-0.06999999999999999,0.7434627375364977
2016-04-13,0.39999999999999997,-0.00999999999999999,0.729744007025391
2016-04-14,0.7999999999999999,0.06000000000000001,0.7372780665179327
2016-04-15,-0.39999999999999997,0.06000000000000001,0.7372780665179327
2016-04-18,-0.7999999999999999,0.040000000000000015,0.7556105931106663
2016-04-19,-0.39999999999999997,-0.019999999999999976,0.7395589012519914
2016-04-20,0.7999999999999999,0.04000000000000002,0.7556105931106663
2016-04-21,0.7999999999999999,0.04000000000000002,0.7556105931106663
2016-04-22,0.0,-0.009999999999999981,0.7210372645308323
2016-04-25,-0.7999999999999999,-0.08999999999999997,0.7151738838985429
2016-04-26,-1.0,-0.18999999999999997,0.6942621983083914
2016-04-27,0.0,-0.15999999999999998,0.6885530213120084
2016-04-28,-0.7999999999999999,-0.23999999999999994,0.6636422625417847
2016-04-29,0.6000000000000001,-0.16999999999999996,0.6751997755050764
2016-05-03,-0.6000000000000001,-0.19999999999999996,0.6805570473787207
2016-05-04,-0.39999999999999997,-0.25999999999999995,0.6394076205857716
2016-05-05,-0.39999999999999997,-0.22999999999999993,0.6165267740803273
2016-05-06,0.39999999999999997,-0.16999999999999996,0.6165267740803273
2016-05-09,1.0,-0.07999999999999997,0.6501821607097994
2016-05-10,0.7999999999999999,-0.039999999999999966,0.6793185439913492
2016-05-11,-0.7999999999999999,-0.039999999999999966,0.6793185439913492
2016-05-12,-0.6000000000000001,-0.08999999999999997,0.6820248490611192
2016-05-13,0.0,-0.12999999999999998,0.6497772897814986
2016-05-16,-0.7999999999999999,-0.14999999999999997,0.6645140686008245
2016-05-17,-0.6000000000000001,-0.13999999999999996,0.6556635851121408
2016-05-18,-0.19999999999999998,-0.12999999999999998,0.6530092285960277
2016-05-19,0.6000000000000001,-0.13999999999999996,0.6394076205857716
2016-05-20,1.0,-0.12999999999999995,0.6562252501598583
2016-05-23,-0.7999999999999999,-0.16999999999999996,0.6720745572675073
2016-05-24,-0.7999999999999999,-0.16999999999999998,0.6720745572675073
2016-05-25,0.39999999999999997,-0.09999999999999996,0.6537342128515471
2016-05-26,-0.39999999999999997,-0.11999999999999997,0.6566261453344988
2016-05-27,-0.19999999999999998,-0.08999999999999997,0.6373464727413103
2016-05-30,0.6000000000000001,-0.08999999999999997,0.6373464727413103
2016-05-31,-0.39999999999999997,-0.07999999999999996,0.6304551405219301
2016-06-01,0.39999999999999997,-0.03999999999999996,0.6344496164310244
2016-06-02,0.39999999999999997,3.608224830031759e-17,0.6357755313912213
2016-06-03,-0.7999999999999999,-0.05999999999999996,0.6524447950028539
2016-06-06,0.7999999999999999,-0.06999999999999997,0.6366854961852295
2016-06-07,-0.6000000000000001,-0.13999999999999996,0.6125013426408488
2016-06-08,-0.39999999999999997,-0.11999999999999997,0.5961278562964759
2016-06-13,0.39999999999999997,-0.06999999999999997,0.5956862473342475
2016-06-14,0.6000000000000001,-0.03999999999999996,0.6142175167599319
2016-06-15,-1.0,-0.04999999999999996,0.628699576820867
2016-06-16,0.6000000000000001,0.010000000000000047,0.6307055364306
2016-06-17,-0.7999999999999999,-0.019999999999999952,0.6550210924687446
2016-06-20,-0.6000000000000001,-0.07999999999999996,0.6501821607097995
2016-06-21,0.7999999999999999,-0.08999999999999997,0.6340346993658946
2016-06-22,0.0,-0.04999999999999997,0.6117274935098062
2016-06-23,0.39999999999999997,0.010000000000000028,0.592852160500851
2016-06-24,1.0,0.04000000000000003,0.6277780365367166
2016-06-27,-0.7999999999999999,0.020000000000000035,0.6485611605294976
2016-06-28,-0.7999999999999999,-0.009999999999999964,0.6727007624415733
2016-06-29,1.0,0.010000000000000031,0.6972879794717458
2016-06-30,-0.7999999999999999,-0.00999999999999997,0.715173883898543
2016-07-01,0.39999999999999997,-0.009999999999999967,0.715173883898543
2016-07-04,1.0,0.020000000000000035,0.7452304482860533
2016-07-05,0.6000000000000001,0.09000000000000004,0.7297440070253912
2016-07-06,0.19999999999999998,0.06000000000000004,0.7111147660724788
2016-07-07,-0.19999999999999998,0.08000000000000004,0.697061501477528
2016-07-08,1.0,0.15000000000000005,0.7163503994113792
2016-07-11,0.6000000000000001,0.16000000000000006,0.7214021434897318
2016-07-12,-0.6000000000000001,0.10000000000000005,0.7326950970650468
2016-07-13,-0.7999999999999999,0.11000000000000006,0.7181115585522323
2016-07-14,-0.7999999999999999,0.04000000000000005,0.7358489547526222
2016-07-15,-0.7999999999999999,0.04000000000000004,0.7358489547526222
2016-07-18,-0.6000000000000001,0.040000000000000036,0.7358489547526222
2016-07-19,0.39999999999999997,0.020000000000000042,0.719356437526298
2016-07-20,0.7999999999999999,0.06000000000000004,0.7401280116873099
2016-07-21,-0.7999999999999999,4.4408920985006264e-17,0.7595012213704191
2016-07-22,0.7999999999999999,-0.009999999999999959,0.7468530469136555
2016-07-25,0.7999999999999999,0.07000000000000003,0.7434627375364978
2016-07-26,-1.0,0.06000000000000003,0.7570023986612906
2016-07-27,0.7999999999999999,0.05000000000000003,0.7451598203705947
2016-07-28,0.0,0.09000000000000004,0.7181115585522323
2016-07-29,-0.7999999999999999,0.030000000000000034,0.7406256245833478
2016-08-01,-1.0,-0.06999999999999998,0.7377776016345878
2016-08-02,0.39999999999999997,-0.07999999999999999,0.7295276049031933
2016-08-03,-0.19999999999999998,-0.09999999999999998,0.7269257545524022
2016-08-04,-0.19999999999999998,-0.09999999999999998,0.7269257545524022
2016-08-05,0.7999999999999999,-0.10999999999999999,0.7122240924700155
2016-08-08,-1.0,-0.19,0.7181115585522323
2016-08-09,0.7999999999999999,-0.11999999999999997,0.7438166157694632
2016-08-10,-0.39999999999999997,-0.09999999999999999,0.7298161268068615
2016-08-11,0.7999999999999999,-0.019999999999999997,0.7367067544859783
2016-08-12,0.0,0.02,0.7134792439720639
2016-08-15,0.39999999999999997,0.06999999999999999,0.7027015537795622
2016-08-16,0.39999999999999997,0.06999999999999999,0.7027015537795622
2016-08-17,0.0,0.03000000000000001,0.6814072126663209
2016-08-18,0.7999999999999999,0.11000000000000001,0.6727007624415734
2016-08-19,-0.6000000000000001,0.04000000000000001,0.6699567935793758
2016-08-22,0.7999999999999999,0.04,0.6699567935793758
2016-08-23,-0.39999999999999997,0.07,0.6333702666978002
2016-08-24,0.7999999999999999,0.06999999999999999,0.6333702666978002
2016-08-25,0.6000000000000001,0.1,0.6440006538081026
2016-08-26,0.0,0.13999999999999999,0.6090544872349707
2016-08-29,-0.39999999999999997,0.16999999999999998,0.5629807886784886
2016-08-30,-1.0,0.1,0.6172946067956108
2016-08-31,1.0,0.15999999999999998,0.6443274747648454
2016-09-01,1.0,0.22000000000000003,0.664593266988401
2016-09-02,-0.6000000000000001,0.15,0.673951427267418
2016-09-05,0.19999999999999998,0.21000000000000002,0.6172093392205379
2016-09-06,1.0,0.22000000000000003,0.6287832862382968
2016-09-07,1.0,0.29,0.6340346993658946
2016-09-08,1.0,0.3,0.6440006538081026
2016-09-09,0.7999999999999999,0.33999999999999997,0.6492100462951315
2016-09-12,-1.0,0.27,0.7145848997476568
2016-09-13,0.0,0.25,0.7163503994113791
2016-09-14,0.19999999999999998,0.26,0.7140691400992664
2016-09-19,-0.39999999999999997,0.2,0.7167176644441772
2016-09-20,-1.0,0.18,0.7452304482860533
2016-09-21,-0.7999999999999999,0.10000000000000002,0.7608859102526824
2016-09-22,0.19999999999999998,0.13000000000000003,0.7519098490195696
2016-09-23,0.0,0.09000000000000002,0.7354912429261501
2016-09-26,-0.7999999999999999,0.020000000000000018,0.7508591570222812
2016-09-27,-0.6000000000000001,-0.009999999999999986,0.7635788312800112
2016-09-28,-0.7999999999999999,-0.02999999999999998,0.7794059816363528
2016-09-29,-0.7999999999999999,-0.019999999999999983,0.7674976427188215
2016-09-30,0.7999999999999999,-0.02999999999999999,0.7547045430951251
2016-10-10,-0.39999999999999997,-0.09999999999999998,0.7181848464596081
2016-10-11,-0.7999999999999999,-0.10999999999999996,0.726853347982717
2016-10-12,0.6000000000000001,-0.08999999999999998,0.7411939159576473
2016-10-13,0.39999999999999997,-0.11999999999999997,0.7060639601264705
2016-10-14,-0.19999999999999998,-0.17999999999999997,0.6550210924687447
2016-10-17,0.7999999999999999,-0.19,0.6373464727413104
2016-10-18,-0.7999999999999999,-0.26999999999999996,0.6061960773631967
2016-10-19,-1.0,-0.2699999999999999,0.6061960773631967
2016-10-20,-0.6000000000000001,-0.29999999999999993,0.6069769786668844
2016-10-21,-0.39999999999999997,-0.32999999999999996,0.5956862473342475
2016-10-24,0.6000000000000001,-0.27999999999999997,0.6304551405219302
2016-10-25,0.6000000000000001,-0.19999999999999996,0.6357755313912213
2016-10-26,-0.19999999999999998,-0.16999999999999996,0.6199320845654664
2016-10-27,-0.39999999999999997,-0.19999999999999996,0.6155870112510928
2016-10-28,0.19999999999999998,-0.18999999999999997,0.6206109044617589
2016-10-31,-0.7999999999999999,-0.18999999999999995,0.6206109044617589
2016-11-01,0.19999999999999998,-0.14999999999999997,0.6185722099701608
