date,strategy_return,cum_return,benchmark_return,cum_benchmark
2015-05-11,-0.0056157126996313495,1.4234614233567928,-0.0031352789601694995,1.363100746297908
2015-05-12,0.0061208477354234,1.4321742139864087,-0.0035875331461070505,1.358210577189081
2015-05-13,-0.0206638081962216,1.402580040725019,-0.012400070875079675,1.3413686697686535
2015-05-14,-0.0207763558234194,1.37343953872809,-0.022706818391269725,1.3109104549884776
2015-05-15,-0.01311896022282755,1.3554214400510576,-0.01683407992260175,1.2888424836178274
2015-05-18,0.03226595423937975,1.3991554062108191,0.03200591580433837,1.330093067633554
2015-05-19,0.0086464845932658,1.4112531818742056,0.006833282457275425,1.339181969259158
2015-05-20,0.01520667692562935,1.432713653071233,0.017105210479445798,1.3620889587136147
2015-05-21,0.050337893036090306,1.504833439690879,0.0375089653091994,1.413179506214047
2015-05-22,0.0313108117926254,1.5519509963002889,0.025397753401960623,1.4490710908255762
2015-05-25,0.0063854647788553,1.5618609247256736,0.0061457504609762,1.4579767201500047
2015-05-26,-0.0265502603581818,1.5203931105309365,-0.01819882333524655,1.4314432593930926
2015-05-27,-0.060452765156955995,1.428481142873756,-0.050502796471913095,1.3591513718028712
2015-05-28,0.00206191024723535,1.43142654278023,-0.0011556064379438999,1.3575807277274754
2015-05-29,0.0404609772436835,1.4893434595536654,0.03549285886200135,1.4057651488904799
2015-06-01,-0.0031390777199299,1.4846682946824572,-0.006502469674443125,1.3966242036404306
2015-06-02,-0.0172137973408992,1.4591115155393348,-0.010031501845052776,1.3826139653647662
2015-06-03,-0.01666235497898395,1.4347992815134951,0.007304652663116325,1.3927134801489298
2015-06-04,0.0017196749997039507,1.437266669967507,-0.0031220277737794996,1.3883653899829878
2015-06-05,0.04926468098453615,1.5080731539531627,0.04976721845584148,1.4574604736428007
2015-06-08,-0.01620540881826785,1.483634211965497,-0.020525169654114973,1.4275458501571154
2015-06-09,0.004402134368178599,1.490165369119796,0.0015668906969715244,1.4297826584692268
2015-06-10,-0.00875008086950905,1.477126301631056,-0.00018575239163512534,1.4295170729208977
2015-06-11,0.024410419989367448,1.5131835750312113,0.018380239995650027,1.455791939799063
2015-06-12,0.01602292795940565,1.5374292064432924,-0.009853428613495025,1.4414473978441515
2015-06-15,-0.03023496506515455,1.490945088096331,-0.020949080227767,1.4112504006626085
2015-06-16,0.019760892316770997,1.5204074934324212,0.012796727952829724,1.42930978811321
2015-06-17,-0.04919470272730435,1.4456114987686475,-0.04096305770060187,1.3707608887906937
2015-06-18,-0.04979140003719135,1.3736324783350942,-0.0442293010013622,1.3101330928394752
2015-06-19,0.0569117707634192,1.4518083350552884,0.05879486607203083,1.3871621925695077
2015-06-23,0.035531850663992746,1.503393772009213,0.02952917147398845,1.4281239428161265
2015-06-24,-0.03262015893694735,1.4543528282214557,-0.0275767569542981,1.3887409159444724
2015-06-25,-0.0552121494755763,1.3740548824794656,-0.06122097997153257,1.303720836143788
2015-06-26,0.0239714384284965,1.4069929544921973,0.0050333628127472,1.3102829361186379
2015-06-29,0.0426896508924047,1.467056992527542,0.057315106572096604,1.3853819422418774
2015-06-30,-0.0168533884434499,1.4423321111637961,-0.029205011683507226,1.3449218464325834
2015-07-01,-0.04457897648211565,1.3780344219008251,-0.0278468783037568,1.3074699714469113
2015-07-02,-0.06626537938148,1.2867184481328284,-0.05628717686536895,1.2338761779179201
2015-07-03,0.0194486278676996,1.3117433564010677,0.03775935324834018,1.2804665443846348
2015-07-06,-0.0436319190526117,1.2545094764567752,0.01703145684467535,1.3022747550763725
2015-07-07,-0.06486020133318425,1.1731417392394012,-0.08220422745843545,1.195222264896696
2015-07-08,0.06346888889658439,1.2475997419471325,0.07682763169777254,1.2870483608611567
2015-07-09,0.025938757315551453,1.2799609288804437,0.048592369951879946,1.3495890909580828
2015-07-10,0.019943978306301353,1.3054884418789485,-0.001863477228289923,1.347074162419534
2015-07-13,-0.052722883606721796,1.236659326707844,-0.042543824561447896,1.289764475582298
2015-07-14,0.00699284252459245,1.2453070906360806,-0.0167598560293825,1.2681482086597267
2015-07-15,-0.00298437034504405,1.2415906330843132,0.008102968731185075,1.2784239739410048
2015-07-16,0.0205809626490247,1.2671437635292004,0.02653145919642025,1.312342427441346
2015-07-17,-0.0030235489705318997,1.2633124923074657,-0.010109564812916649,1.2990752166143873
2015-07-20,-0.01103431825954485,1.2493727002060864,-0.003186964115603975,1.2949351105155669
2015-07-21,-0.01826939573152385,1.2265474159298588,-0.001502861305496499,1.2929890026448443
2015-07-22,0.0266352342007041,1.2592167936114191,0.018468080063314976,1.316868027066675
2015-07-23,-0.01261239942653185,1.2433350484457952,-0.013179445671291699,1.2995124364476887
2015-07-24,-0.0839175737725974,1.1389973877937891,-0.08453725659541231,1.189655220158781
2015-07-27,-0.013034812649481848,1.124150770235648,0.005497671099871951,1.1961955532814597
2015-07-28,0.0040175939579427,1.1286671515779634,0.002159929465067175,1.1987792513029747
2015-07-29,-0.01796344003255675,1.108392406883876,-0.028389354178010875,1.1647466825564838
2015-07-30,-0.00908297357205935,1.0983249079446784,-0.0046398452202883675,1.1593424382285773
2015-07-31,0.02496511467490485,1.1257447152218216,0.01650053222933367,1.1784722054954022
2015-08-03,0.0075624134872945,1.1342580622394656,0.013474999500391834,1.1943521178756784
2015-08-04,-0.022222731236871802,1.1090517501690629,-0.02373750185065117,1.1660011822672753
2015-08-05,-0.007246171047260649,1.101015371487074,-0.008841667390624698,1.1556917876365929
2015-08-06,0.00792907987558975,1.1097454103118471,0.015435393543274167,1.1735303451934935
2015-08-07,0.025383910805278,1.1379150888237697,0.028741940255439302,1.20725988426299
2015-08-10,-0.0072873137394976,1.1296227445626026,-0.006896529583635733,1.1989339807560337
2015-08-11,-0.01340518968051325,1.1144799374043188,-0.019327824019986634,1.175761195764399
2015-08-12,0.0001176124669214,1.1146110141390912,0.0029008751472956,1.1791719321963465
2015-08-13,0.00423038070753985,1.1193262430697168,0.0010010542528295669,1.180352347273889
2015-08-14,-0.013306869418096851,1.1044315149169392,-0.0178764524135279,1.1592518347066514
2015-08-17,-0.02309605526393475,1.0789235036131863,-0.03246172303206637,1.1216205227239893
2015-08-18,-0.0005348422221305501,1.078346449769005,0.0010151806310624999,1.122759170154061
2015-08-19,-0.023293475417509903,1.0532280132497516,-0.02463645173553483,1.0950983680479311
2015-08-20,-0.04511297618774255,1.0057137629677522,-0.04271576689669723,1.0483204014294423
2015-08-21,-0.09512760217460414,0.9100426242226317,-0.09683283778388047,0.9468085620522926
2015-08-24,-0.0226401613833765,0.8894391123444798,-0.03203953791161457,0.9164732532333769
2015-08-25,0.0446539439451276,0.9291560766097143,0.04648344601090176,0.9590740882204861
2015-08-26,0.08089588317764135,1.0043209780369293,0.08720966275868797,1.0427146160147909
2015-08-27,-0.009770175853382251,0.9945085854682677,0.0010510947361269997,1.0438106078589668
2015-08-28,0.0176778560791963,1.012089365111701,0.019010670912142435,1.0636541478195771
2015-08-31,-0.0047106063163221,1.0073218105557233,0.011946818797133668,1.0763614311863972
2015-09-01,0.012812373479730799,1.020227993806842,0.006644049112989467,1.0835128293985272
2015-09-02,-0.05544980816219745,0.963656547268549,-0.049212085848589604,1.0301909030201186
2015-09-07,0.01670570507075725,0.9797551093367217,0.014489627135294133,1.045117985083052
2015-09-08,0.01755164304268825,0.9969514212850499,0.014546045575163402,1.060320318925493
2015-09-09,0.0044401492492219495,1.0013780343897793,0.0015496622639383,1.061963457311419
2015-09-10,-0.00804547550089655,0.9933214719469605,-0.0081965115237327,1.0532590615957829
2015-09-11,0.0299393172392009,1.0230608386160904,0.017578592445181566,1.0717738733787696
2015-09-14,-0.0123977636663986,1.0103771721225807,-0.0178575019166878,1.0526346693806523
2015-09-15,0.024651128788576202,1.035284109917612,0.026804456229421136,1.0808499693016373
2015-09-16,-0.02067380011846465,1.0138808531633527,-0.017613951036830833,1.0618119308641982
2015-09-17,0.00877748449137015,1.0227801766280913,0.007305144699673134,1.0695686206630004
2015-09-18,0.00597023715471795,1.0288864168397052,0.0039801581031453,1.0738256728754023
2015-09-21,0.012998703151784101,1.0422606059491073,0.013007336109872434,1.0877932843259026
2015-09-22,-0.0270720463732979,1.0140444784917915,-0.025667078534579568,1.0598728086677214
2015-09-23,0.00414124999064555,1.0182438901788597,0.002760833327097033,1.062798940840375
2015-09-24,-0.00594007850676915,1.0121954415321592,-0.004870163032705033,1.0576229367274963
2015-09-25,-0.00597863393383165,1.0061438955177453,-0.0075724956307466,1.04961409166015
2015-09-28,-0.0230759920652558,0.9829261269682723,-0.0175079568650267,1.0312374934184398
2015-09-29,-0.0007989970763446,0.982140771866562,0.0029866917429698333,1.0343174819250736
2015-09-30,0.03297965788257046,1.0145314385152449,0.02895161271773347,1.0642626410889495
2015-10-08,0.014545257862136651,1.0292880598976935,0.015544791791132032,1.0808063822557574
2015-10-09,0.01791288456505055,1.0477255780988255,0.022478321510799936,1.1051010956070269
2015-10-12,-0.0051059051677245,1.0423759906552537,-0.006653704652206267,1.0977480793060281
2015-10-13,-0.01024382370088665,1.0316980747769442,-0.011048625083291533,1.0856194723418724
2015-10-14,0.01782236049285555,1.050085369785404,0.017579579359909368,1.1047042060105694
2015-10-15,0.0069157732253465505,1.057347522070094,0.0064779291156838665,1.1118604015509037
2015-10-16,0.010763172083081949,1.0687279354017547,0.007639700608777066,1.1203546821375074
2015-10-19,-0.0012903691188945504,1.0673488818774124,-0.0020957892118712,1.1180066548812144
2015-10-20,-0.0050136818284517,1.0619975341837253,-0.006066696237264933,1.1112240481148095
2015-10-21,0.0050979007045952,1.067411492161519,0.0070881835468424,1.1191006081295125
2015-10-22,0.0194132195050814,1.0881333857610969,0.026849619069154163,1.1491480331578485
2015-10-23,-0.0002723336607854997,1.0878370504127297,0.010483242606961934,1.1611948307807554
2015-10-26,0.00617370612576575,1.0945530366746978,0.003210006982394567,1.1649222742954821
2015-10-27,-0.018550562509359297,1.0742484621480548,-0.018724898167002433,1.1431092233368263
2015-10-28,-0.0012098080308798498,1.0729488277313877,-0.0008065386872532333,1.1421872615244493
2015-10-29,0.0037283607335679,1.076949168009829,0.005263351600156366,1.1481989946750721
2015-10-30,-0.0126945169828792,1.0632778185068308,-0.013133924273087199,1.1331186360285748
2015-11-02,-0.0066933240611961,1.056160955500483,-0.006774058648534051,1.1254428239323702
2015-11-03,0.0425008442516894,1.1010486877749244,0.05037319047663205,1.182134969672874
2015-11-04,0.00833988854445395,1.1102313111129845,0.01558892677524455,1.2005631851535603
2015-11-05,0.025897259973558247,1.138983260007662,0.015962170988794648,1.2197267799978335
2015-11-06,0.0203099027567912,1.1621158992600307,0.023966296842966826,1.2489591140745777
2015-11-09,-0.009986313461826,1.150510645611048,-0.006352698584351675,1.241024853278683
2015-11-10,-0.013663965418894,1.1347901079353493,-0.012117611670968025,1.2259865960326317
2015-11-11,-0.01198838221905545,1.1211858103830172,-0.009813752237601675,1.2139550673325468
2015-11-12,-0.01745472472895345,1.101615820692773,-0.01158477205523645,1.1998916745922
2015-11-13,0.0013834511344629,1.1031398523496527,0.00020577629932787495,1.2001385838605918
2015-11-16,0.0083614271126779,1.1123636758201647,0.0074749004281637,1.2091095002749472
2015-11-17,-0.0085724595260204,1.102827983230981,-0.0029403958203965,1.2055542397539372
2015-11-18,0.0040093479543815,1.1072496043495828,0.007642007192999225,1.2147670939256874
2015-11-19,-0.00194867023166795,1.1050919400065606,-0.0051817689905977,1.2084724514675846
2015-11-20,-0.00475525876866275,1.0998369418686658,-0.008945202542657075,1.1976624206219857
2015-11-23,-0.0069095477386935,1.0922375660140455,-0.0062989482987958,1.1901184069550772
2015-11-24,0.00229055879480805,1.0947394003768989,0.003163955595773,1.1938838887483951
2015-11-25,-0.00401486616940875,1.090344168194007,-0.0036808712329425503,1.1894893558868276
2015-11-26,-0.03669572151842135,1.0503332022387248,-0.0333525190204813,1.149816889519952
2015-11-27,-0.0006302521008403,1.0496712275314315,0.005214935552646625,1.155813110496143
2015-11-30,0.005294348618707,1.055228552945009,0.009903770812253125,1.1672600186442943
2015-12-01,0.0596772734311733,1.1182017158314894,0.04795245964286305,1.2232330075810625
2015-12-02,-0.0049905332521779,1.11262129298599,-0.0035381152763570246,1.2189050681903957
2015-12-03,-0.02785626431882615,1.0816278201618181,-0.022475775842691,1.1915092311042284
2015-12-04,-0.0005673844419875501,1.0810141213646374,0.0005908793073113754,1.1922132692533582
2015-12-07,-0.01948571978432995,1.0599497831128224,-0.015962502802056876,1.173182561602252
2015-12-08,0.00637044736460375,1.0667021374152659,0.0039682747671272,1.1778380723586919
2015-12-09,-0.0028842093760691,1.0636255451090597,-0.005565283220389675,1.171283069898258
2015-12-10,-0.0024068220482245,1.0610655876960364,-0.0030391474205549,1.167723367977637
2015-12-11,0.02157094510344145,1.0839537752393784,0.01899423076047895,1.189903375093408
2015-12-14,-0.0040407074924428,1.079573835098307,-0.00275803624527805,1.1866215784565217
2015-12-15,-0.00218465306001465,1.0772153408159477,-0.00378308250494075,1.1821324911230777
2015-12-16,0.008789829792008,1.0866838803110597,0.014167182102481775,1.1988799773940788
2015-12-17,0.006372986547564,1.0936093020617366,0.010433039430834,1.2113879394710687
2015-12-18,0.038894420648738354,1.1361446022814987,0.041957822587288376,1.2622151397197765
2015-12-21,-0.00439476968151485,1.1311515084295751,-0.003569162182858975,1.2577100891764565
2015-12-22,-0.008440130911154451,1.1216044416180797,-0.002986686309517375,1.2539537036717714
2015-12-23,0.0024880982209973,1.1243951036339324,0.0007231496482531749,1.2548604998515074
2015-12-24,-0.0103389439140556,1.1127700457202223,-0.00399834683716905,1.2498431323408377
2015-12-25,-0.0295789694576394,1.0798554545244878,-0.02928226016270012,1.2132449005770694
2015-12-28,0.022113000781378102,1.1037342990341632,0.0141421525238244,1.2304027950097824
2015-12-29,0.0007925074707356506,1.104609016711855,-0.0006964280980962497,1.2295459079313615
2015-12-30,-0.0017223191463463503,1.1027065274531453,-0.003898929554295375,1.224751995052565
2015-12-31,-0.0567732092015084,1.040102339082179,-0.0514517104168863,1.1617364100706165
2016-01-04,0.01313099508125855,1.0537599177806727,0.0112884005624564,1.1748505560154838
2016-01-05,0.01147414805681795,1.0658509150936284,0.00807528792136325,1.1843378125198825
2016-01-06,-0.035445357315209,1.0280714485633922,-0.042325400632897525,1.134210240120289
2016-01-07,0.01517173814658045,1.0436690793769714,0.014831789362808125,1.151032607494893
2016-01-08,-0.06379864704577855,0.9770844041492074,-0.04581062770609545,1.098303081235368
2016-01-11,-0.007673343605547,0.9695868997845494,-0.0013033938896007248,1.0968715597103562
2016-01-12,0.0084017589049534,0.9777331351539404,1.2688808338749951e-05,1.0968854777033497
2016-01-13,0.0165853390466663,0.9939491706976287,0.0097546578274267,1.1075852202142193
2016-01-14,-0.0286890678430771,0.9654336955069142,-0.027834198004225874,1.0767564738882227
2016-01-15,0.0083963653836931,0.9735398295681194,0.002049904044037375,1.0789637213384895
2016-01-18,0.04713685951034615,1.0194294397421981,0.034258197653178904,1.115927073764713
2016-01-19,-0.024739909789516852,0.9942088473661984,-0.024174718759896574,1.0889498505998965
2016-01-20,-0.01677202553914875,0.9775339511869249,-0.01673052887449565,1.0707311436815572
2016-01-21,0.0069794444895212,0.9843565951358564,0.0063555209105492505,1.0775361978548017
2016-01-22,0.00776123499332755,0.9919964179879376,0.00348167897388625,1.081287832978474
2016-01-25,-0.02756976106069395,0.9646473137709458,-0.03442737335743733,1.04406193304567
2016-01-26,-0.0104367527895097,0.9545795282280538,-0.00521837639475485,1.0386136248996023
2016-01-27,-0.01407458371296445,0.941144218747326,-0.011183377512047624,1.0269984166431938
2016-01-28,0.031881520625465946,0.9711493275688569,0.03154257658388743,1.059392592851693
2016-01-29,0.009159648394366601,0.9800447139478131,-0.005807850052314074,1.053239799525878
2016-02-01,0.01183382473956215,0.9916423913296059,0.01364186587700535,1.0676079556073341
2016-02-02,-0.00031897406082704986,0.9913260831291553,-0.0057573591677042,1.0614613531566044
2016-02-03,0.0037923131282905998,0.9950855020486229,0.0052781585842302,1.0670639145095966
2016-02-04,-0.01587810527403895,0.9792854296904249,-0.0090842396152312,1.0573704502254249
2016-02-05,-0.01712822191190445,0.9625120115355926,-0.013636230630150925,1.0429519029046443
2016-02-15,0.02524196762057865,0.9868077085651921,0.024009139572663752,1.0679922807090574
2016-02-16,-0.0058484130911147505,0.9810364494440065,-0.00011679684300782475,1.0678675425823139
2016-02-17,-0.0118724703374764,0.9693891232979993,-0.008542408127135725,1.0587453822078543
2016-02-18,0.00020937840785169998,0.9695920924492242,-0.00093922370012045,1.0577509834524916
2016-02-19,0.02335337618885585,0.9922353413339308,0.02669999335484275,1.0859929276817517
2016-02-22,0.00350900828079255,0.9957171033631664,-0.0008162480781227751,1.0851064880416765
2016-02-23,0.0109233899943712,1.006593709607268,0.008232361464031125,1.0940394768782011
2016-02-24,-0.03610162254144405,0.9702540434504344,-0.041488031323038674,1.0486499327928374
2016-02-25,0.0128942090389687,0.982764701907589,0.013561466817667175,1.0628711640597563
2016-02-26,-0.025190255822679652,0.9580086076530373,-0.0193186810767151,1.042337895015649
2016-02-29,0.012579357988395,0.9700597408846687,0.014098518455151875,1.0570333150650313
2016-03-01,0.028830150538511297,0.998026709245723,0.03583390632080352,1.09491094785504
2016-03-02,0.021115844604506502,1.0191008861493027,0.012594906571883275,1.1087012489478065
2016-03-03,0.0379197913988015,1.057744979166418,0.036027256351526774,1.148644713060907
2016-03-04,-0.00697249199056885,1.0503698607711158,-0.009045886421270525,1.138254203448165
2016-03-07,-0.01248952416518945,1.0372512410126282,-0.007207572213666125,1.1300501540793035
2016-03-08,-0.0025062867148248997,1.0346515920073427,-0.0065953373126201,1.1225970921329722
2016-03-09,-0.00884084848194525,1.0255043940508024,-0.00132386376174065,1.1211109265236618
2016-03-10,0.0048566142460684,1.0304848733003553,0.005098703867693425,1.1268271391408415
2016-03-11,-0.0066363223326038005,1.0236462435222617,-4.909857520550001e-05,1.1267718135338067
2016-03-14,0.01762886089261145,1.0416919607525599,0.01190013629193825,1.1401805516847734
2016-03-15,-0.01190313492930195,1.0292925607889531,0.0009296068563671995,1.141240471343116
2016-03-16,8.243334652124987e-05,1.0293774088192884,0.0042084668276457255,1.14604334400913
2016-03-17,0.00377501222470205,1.0332633211214133,0.00551513373997865,1.1523639263231527
2016-03-18,0.01912414300110915,1.05302359663234,0.021410500798058226,1.1770366150873481
2016-03-21,0.00660012967295435,1.0599736889187943,-0.004141672285433951,1.1721617151597
2016-03-22,-0.0013910840685282498,1.0584991764070801,0.00026869251259577513,1.1724766662361148
2016-03-23,0.02317881637379265,1.0830339344488307,0.0035674802953295755,1.176659453639646
2016-03-24,0.015068508469961151,1.0993536404633282,0.011406895643959174,1.1900814852357915
2016-03-25,0.0246537107095842,1.1264567870828393,0.005083536731343799,1.1961313081792797
2016-03-28,-0.00432732839151385,1.1215822386462821,-0.005238479990202375,1.1898653982557281
2016-03-29,0.0031718633319867,1.1251397442228517,0.014257156120657276,1.2068294950012282
2016-03-30,-0.00205577847129345,1.1228267061594817,-0.003934321984184725,1.2020814391878822
2016-03-31,-0.0074219900084814,1.11449309756511,-0.002449293408090425,1.1991371890428915
2016-04-01,0.0024784331862770003,1.117255294243992,0.002897331052092775,1.2026114864564246
2016-04-05,0.0329134083205302,1.1540279739417185,0.0148222012362885,1.2204368359177535
2016-04-06,-0.0198982366984768,1.1310648521595625,-0.015781012758363775,1.2011771066393584
2016-04-07,-0.018251619055408348,1.1104210873509843,-0.0115642713030958,1.1872863686951132
2016-04-08,-0.01227568526917765,1.0967899075664056,0.00041843980028787465,1.1877831765661144
2016-04-11,0.00174733325607945,1.0987063650468285,0.00011722377052044992,1.1879224129886323
2016-04-12,-0.0024024117213519497,1.096066819997116,0.004914498420796075,1.193760455811293
2016-04-13,0.0058843568912641505,1.1025164683426518,0.00436736044672585,1.1989740380088687
2016-04-14,0.00603482135474205,1.109169958269761,0.003516886532086675,1.2031906936554637
2016-04-15,-0.015410778229300849,1.0920767860242628,-0.012609465853259475,1.1880191016888555
2016-04-18,-0.0067207529501822,1.0847372077427648,-0.00151294526866805,1.186221693809868
2016-04-19,-0.0188547621286323,1.0642847457186981,-0.01301416306048335,1.1707840112607437
2016-04-20,0.0042761310343891,1.0688357667492927,0.0029921406758085,1.1742871617234232
2016-04-21,0.0177196655425878,1.0877751790560455,0.014467693619913501,1.1912763886010356
2016-04-22,-0.0073603304377448005,1.079768794296216,-0.0015725050154610752,1.1894031005051602
2016-04-25,-0.00026026497494314993,1.0794877682980242,0.003518431638456025,1.1935879340048552
2016-04-26,-0.0034525219069306496,1.0757608131297116,0.0030689502529259,1.1972509959968087
2016-04-27,0.00334263748102435,1.0793566915442963,0.0016532651025793251,1.1992303692875186
2016-04-28,-0.00683461496552035,1.071979704147133,0.009301963484895325,1.2103855663926086
2016-04-29,0.0634312658555643,1.139976733752659,0.033309557078297525,1.2507029735031108
2016-05-03,-0.012839479158475251,1.125340026238495,-0.005208624634726175,1.2441885311845973
2016-05-04,-0.00114129563097455,1.1240556805831883,-0.000347930666266775,1.2437556398399807
2016-05-05,-0.02655039913043575,1.094211553618871,-0.023395812276956324,1.214656966371879
2016-05-06,-0.0047218574805488,1.0890448426091128,-0.007845064057812174,1.2051279046624237
2016-05-09,0.010368361490572351,1.1003364532167275,0.0038995277396952754,1.2098273343565358
2016-05-10,0.01961202258148595,1.1219162765844461,0.01265911175361045,1.2251426737847277
2016-05-11,-0.00556859147898615,1.1156687831665222,0.0008553766899883001,1.2261906322697933
2016-05-12,-0.01335629115124755,1.100767586070192,-0.00732018576527675,1.2172146890579363
2016-05-13,0.00025547087604705005,1.1010488001297296,-0.000390508722956625,1.2167393561041482
2016-05-16,-0.0109006035841566,1.0890467036327043,-0.0077481002816402,1.207311937556435
2016-05-17,-0.013796608237608051,1.0740215529102253,-0.004529170544796776,1.201843815890473
2016-05-18,9.425533169224974e-05,1.0741227851679396,-0.0009809331461674252,1.2006648874549497
2016-05-19,0.0179990074771,1.0934559292095007,0.010144541906488926,1.2128450827213864
2016-05-20,0.015194066645189248,1.1100699714714872,0.0072170941128681994,1.221598299827716
2016-05-23,-0.01277003276834855,1.0958943415606366,-0.00973979335807055,1.2097001848208238
